Scenario,Trial,Seed,Alpha,Beta,Gamma,Turn,Drones,Victims,Intel,Adv,Accepts,Rejects,Successes,Fails,Score,Heat
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3120.0,0,0,44,137,0,212,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3130.0,0,0,44,137,0,214,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3140.0,0,0,44,137,0,214,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3150.0,0,0,44,137,0,215,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3160.0,0,0,44,137,0,215,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3170.0,0,0,44,137,0,216,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3180.0,0,0,44,137,0,216,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3190.0,0,0,44,137,0,217,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3200.0,0,0,44,137,0,218,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3210.0,0,0,44,137,0,218,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3220.0,0,0,44,137,0,218,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3230.0,0,0,44,137,0,219,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3240.0,0,0,44,137,0,220,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3250.0,0,0,44,137,0,221,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3260.0,0,0,44,137,0,222,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3270.0,0,0,44,137,0,222,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3280.0,0,0,44,137,0,223,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3290.0,0,0,44,137,0,224,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3300.0,0,0,44,137,0,225,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3310.0,0,0,44,137,0,226,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3320.0,0,0,44,137,0,226,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3330.0,0,0,44,137,0,228,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3340.0,0,0,44,137,0,229,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3350.0,0,0,44,137,0,229,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3360.0,0,0,44,137,0,229,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3370.0,0,0,44,137,0,229,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3380.0,0,0,45,139,0,230,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3390.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3400.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3410.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3420.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3430.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3440.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3450.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3460.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3470.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3480.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3490.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3500.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3510.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3520.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3530.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3540.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3550.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3560.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3570.0,0,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3580.0,10,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3590.0,61,0,45,139,0,231,0,0,0.0,0.0
ReconDSelfish,37,1188136200599286222,0.875,0.875,0.875,3600.0,77,0,45,139,0,231,0,0,0.0,0.9923
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,0.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,10.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,20.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,30.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,40.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,50.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,60.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,70.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,80.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,90.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,100.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,110.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,120.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,130.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,140.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,150.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,160.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,170.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,180.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,190.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,200.0,0,0,0,0,0,0,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,210.0,0,0,1,4,0,1,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,220.0,0,0,1,4,0,1,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,230.0,0,0,1,4,0,1,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,240.0,0,0,1,4,0,1,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,250.0,0,0,1,4,0,1,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,260.0,0,0,1,4,0,1,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,270.0,0,0,1,4,0,1,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,280.0,0,0,2,8,0,2,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,290.0,0,0,4,14,0,4,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,300.0,0,0,4,14,0,4,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,310.0,0,0,5,20,0,5,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,320.0,0,0,6,22,0,6,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,330.0,0,0,6,22,0,6,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,340.0,0,0,7,26,0,7,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,350.0,0,0,7,26,0,7,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,360.0,0,0,7,26,0,7,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,370.0,0,0,7,26,0,7,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,380.0,0,0,9,31,0,9,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,390.0,0,0,9,31,0,9,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,400.0,0,0,10,34,0,10,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,410.0,0,0,11,39,0,11,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,420.0,0,0,12,42,0,13,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,430.0,0,0,13,46,0,14,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,440.0,0,0,13,46,0,14,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,450.0,0,0,15,55,0,17,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,460.0,0,0,15,55,0,17,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,470.0,0,0,16,58,0,18,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,480.0,0,0,17,61,0,19,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,490.0,0,0,18,64,0,20,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,500.0,0,0,18,64,0,20,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,510.0,0,0,19,68,0,21,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,520.0,0,0,20,71,0,23,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,530.0,0,0,23,80,0,26,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,540.0,0,0,23,80,0,26,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,550.0,0,0,24,84,0,27,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,560.0,0,0,26,91,0,29,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,570.0,0,0,26,91,0,29,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,580.0,0,0,26,91,0,29,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,590.0,0,0,27,93,0,30,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,600.0,0,0,27,93,0,30,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,610.0,0,0,27,93,0,30,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,620.0,0,0,27,93,0,30,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,630.0,0,0,28,96,0,32,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,640.0,0,0,28,96,0,32,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,650.0,0,0,28,96,0,32,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,660.0,0,0,28,96,0,32,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,670.0,0,0,28,96,0,32,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,680.0,0,0,28,96,0,33,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,690.0,0,0,28,96,0,33,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,700.0,0,0,28,96,0,33,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,710.0,0,0,28,96,0,34,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,720.0,0,0,28,96,0,34,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,730.0,0,0,28,96,0,34,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,740.0,0,0,28,96,0,34,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,750.0,0,0,28,96,0,34,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,760.0,0,0,28,96,0,36,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,770.0,0,0,28,96,0,36,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,780.0,0,0,28,96,0,36,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,790.0,0,0,28,96,0,36,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,800.0,0,0,28,96,0,36,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,810.0,0,0,29,98,0,38,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,820.0,0,0,30,100,0,40,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,830.0,0,0,30,100,0,41,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,840.0,0,0,30,100,0,41,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,850.0,0,0,30,100,0,41,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,860.0,0,0,32,104,0,43,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,870.0,0,0,33,108,0,44,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,880.0,0,0,33,108,0,45,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,890.0,0,0,33,108,0,45,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,900.0,0,0,33,108,0,46,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,910.0,0,0,34,111,0,48,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,920.0,0,0,34,111,0,49,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,930.0,0,0,34,111,0,50,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,940.0,0,0,34,111,0,50,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,950.0,0,0,34,111,0,50,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,960.0,0,0,34,111,0,50,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,970.0,0,0,34,111,0,50,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,980.0,0,0,34,111,0,50,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,990.0,0,0,34,111,0,50,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1000.0,0,0,34,111,0,50,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1010.0,0,0,34,111,0,50,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1020.0,0,0,34,111,0,51,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1030.0,0,0,34,111,0,51,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1040.0,0,0,34,111,0,51,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1050.0,0,0,34,111,0,51,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1060.0,0,0,34,111,0,51,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1070.0,0,0,35,112,0,52,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1080.0,0,0,35,112,0,52,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1090.0,0,0,35,112,0,52,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1100.0,0,0,35,112,0,52,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1110.0,0,0,35,112,0,52,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1120.0,0,0,35,112,0,55,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1130.0,0,0,35,112,0,55,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1140.0,0,0,35,112,0,55,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1150.0,0,0,36,115,0,59,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1160.0,0,0,36,115,0,60,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1170.0,0,0,36,115,0,60,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1180.0,0,0,36,115,0,60,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1190.0,0,0,36,115,0,60,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1200.0,0,0,36,115,0,60,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1210.0,0,0,36,115,0,60,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1220.0,0,0,36,115,0,61,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1230.0,0,0,36,115,0,61,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1240.0,0,0,36,115,0,61,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1250.0,0,0,36,115,0,61,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1260.0,0,0,36,115,0,63,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1270.0,0,0,36,115,0,63,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1280.0,0,0,36,115,0,65,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1290.0,0,0,37,118,0,67,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1300.0,0,0,37,118,0,68,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1310.0,0,0,38,119,0,70,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1320.0,0,0,38,119,0,71,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1330.0,0,0,38,119,0,71,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1340.0,0,0,38,119,0,71,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1350.0,0,0,39,121,0,72,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1360.0,0,0,39,121,0,72,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1370.0,0,0,39,121,0,72,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1380.0,0,0,39,121,0,72,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1390.0,0,0,39,121,0,72,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1400.0,0,0,39,121,0,72,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1410.0,0,0,39,121,0,72,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1420.0,0,0,39,121,0,72,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1430.0,0,0,40,122,0,73,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1440.0,0,0,40,122,0,75,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1450.0,0,0,40,122,0,75,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1460.0,0,0,40,122,0,75,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1470.0,0,0,40,122,0,78,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1480.0,0,0,40,122,0,78,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1490.0,0,0,40,122,0,79,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1500.0,0,0,40,122,0,82,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1510.0,0,0,40,122,0,82,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1520.0,0,0,40,122,0,83,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1530.0,0,0,40,122,0,83,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1540.0,0,0,40,122,0,83,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1550.0,0,0,40,122,0,84,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1560.0,0,0,40,122,0,85,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1570.0,0,0,40,122,0,85,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1580.0,0,0,40,122,0,86,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1590.0,0,0,40,122,0,86,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1600.0,0,0,40,122,0,89,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1610.0,0,0,41,125,0,90,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1620.0,0,0,41,125,0,91,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1630.0,0,0,41,125,0,91,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1640.0,0,0,41,125,0,91,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1650.0,0,0,41,125,0,91,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1660.0,0,0,41,125,0,93,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1670.0,0,0,41,125,0,94,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1680.0,0,0,41,125,0,95,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1690.0,0,0,41,125,0,96,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1700.0,0,0,41,125,0,97,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1710.0,0,0,41,125,0,98,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1720.0,0,0,41,125,0,99,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1730.0,0,0,41,125,0,100,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1740.0,0,0,41,125,0,101,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1750.0,0,0,41,125,0,102,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1760.0,0,0,41,125,0,103,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1770.0,0,0,41,125,0,104,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1780.0,0,0,41,125,0,104,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1790.0,0,0,41,125,0,105,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1800.0,0,0,41,125,0,105,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1810.0,0,0,41,125,0,105,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1820.0,0,0,41,125,0,105,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1830.0,0,0,41,125,0,107,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1840.0,0,0,41,125,0,108,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1850.0,0,0,41,125,0,108,0,0,0.0,0.0
ReconDSelfish,38,679805008651456991,0.875,0.875,0.875,1860.0,0,0,41,125,0,108,0,0,0.0,0.0
